id,time,x,y
dynamic,36840,1.57076e+11,1.06835e+09
planet,36900,1.49596e+11,1.09887e+09
dynamic,36900,1.57076e+11,1.07009e+09
planet,36960,1.49596e+11,1.10066e+09
dynamic,36960,1.57076e+11,1.07183e+09
planet,37020,1.49596e+11,1.10245e+09
dynamic,37020,1.57076e+11,1.07357e+09
planet,37080,1.49596e+11,1.10423e+09
dynamic,37080,1.57076e+11,1.07531e+09
planet,37140,1.49596e+11,1.10602e+09
dynamic,37140,1.57076e+11,1.07705e+09
planet,37200,1.49596e+11,1.10781e+09
dynamic,37200,1.57076e+11,1.07879e+09
planet,37260,1.49596e+11,1.10959e+09
dynamic,37260,1.57076e+11,1.08053e+09
planet,37320,1.49596e+11,1.11138e+09
dynamic,37320,1.57076e+11,1.08227e+09
planet,37380,1.49596e+11,1.11317e+09
dynamic,37380,1.57076e+11,1.08401e+09
planet,37440,1.49596e+11,1.11495e+09
dynamic,37440,1.57076e+11,1.08575e+09
planet,37500,1.49596e+11,1.11674e+09
dynamic,37500,1.57076e+11,1.08749e+09
planet,37560,1.49596e+11,1.11853e+09
dynamic,37560,1.57076e+11,1.08923e+09
planet,37620,1.49596e+11,1.12031e+09
dynamic,37620,1.57076e+11,1.09097e+09
planet,37680,1.49596e+11,1.1221e+09
dynamic,37680,1.57076e+11,1.09271e+09
planet,37740,1.49596e+11,1.12389e+09
dynamic,37740,1.57076e+11,1.09445e+09
planet,37800,1.49596e+11,1.12567e+09
dynamic,37800,1.57076e+11,1.09619e+09
planet,37860,1.49596e+11,1.12746e+09
dynamic,37860,1.57076e+11,1.09793e+09
planet,37920,1.49596e+11,1.12925e+09
dynamic,37920,1.57076e+11,1.09967e+09
planet,37980,1.49596e+11,1.13103e+09
dynamic,37980,1.57076e+11,1.10141e+09
planet,38040,1.49596e+11,1.13282e+09
dynamic,38040,1.57076e+11,1.10315e+09
planet,38100,1.49596e+11,1.13461e+09
dynamic,38100,1.57076e+11,1.10489e+09
planet,38160,1.49596e+11,1.13639e+09
dynamic,38160,1.57076e+11,1.10663e+09
planet,38220,1.49596e+11,1.13818e+09
dynamic,38220,1.57076e+11,1.10837e+09
planet,38280,1.49596e+11,1.13997e+09
dynamic,38280,1.57076e+11,1.11011e+09
planet,38340,1.49596e+11,1.14175e+09
dynamic,38340,1.57076e+11,1.11185e+09
planet,38400,1.49596e+11,1.14354e+09
dynamic,38400,1.57076e+11,1.11359e+09
planet,38460,1.49596e+11,1.14533e+09
dynamic,38460,1.57076e+11,1.11533e+09
planet,38520,1.49596e+11,1.14711e+09
dynamic,38520,1.57076e+11,1.11707e+09
planet,38580,1.49596e+11,1.1489e+09
dynamic,38580,1.57076e+11,1.11881e+09
planet,38640,1.49596e+11,1.15069e+09
dynamic,38640,1.57076e+11,1.12055e+09
planet,38700,1.49596e+11,1.15247e+09
dynamic,38700,1.57076e+11,1.12229e+09
planet,38760,1.49596e+11,1.15426e+09
dynamic,38760,1.57076e+11,1.12403e+09
planet,38820,1.49596e+11,1.15605e+09
dynamic,38820,1.57076e+11,1.12577e+09
planet,38880,1.49596e+11,1.15783e+09
dynamic,38880,1.57076e+11,1.12751e+09
planet,38940,1.49595e+11,1.15962e+09
dynamic,38940,1.57076e+11,1.12925e+09
planet,39000,1.49595e+11,1.16141e+09
dynamic,39000,1.57076e+11,1.13099e+09
planet,39060,1.49595e+11,1.1632e+09
dynamic,39060,1.57076e+11,1.13273e+09
planet,39120,1.49595e+11,1.16498e+09
dynamic,39120,1.57076e+11,1.13447e+09
planet,39180,1.49595e+11,1.16677e+09
dynamic,39180,1.57076e+11,1.13621e+09
planet,39240,1.49595e+11,1.16856e+09
dynamic,39240,1.57076e+11,1.13795e+09
planet,39300,1.49595e+11,1.17034e+09
dynamic,39300,1.57076e+11,1.13969e+09
planet,39360,1.49595e+11,1.17213e+09
dynamic,39360,1.57076e+11,1.14143e+09
planet,39420,1.49595e+11,1.17392e+09
dynamic,39420,1.57076e+11,1.14317e+09
planet,39480,1.49595e+11,1.1757e+09
dynamic,39480,1.57076e+11,1.14491e+09
planet,39540,1.49595e+11,1.17749e+09
dynamic,39540,1.57076e+11,1.14665e+09
planet,39600,1.49595e+11,1.17928e+09
dynamic,39600,1.57076e+11,1.14839e+09
planet,39660,1.49595e+11,1.18106e+09
dynamic,39660,1.57076e+11,1.15013e+09
planet,39720,1.49595e+11,1.18285e+09
dynamic,39720,1.57076e+11,1.15187e+09
planet,39780,1.49595e+11,1.18464e+09
dynamic,39780,1.57076e+11,1.15361e+09
planet,39840,1.49595e+11,1.18642e+09
dynamic,39840,1.57076e+11,1.15535e+09
planet,39900,1.49595e+11,1.18821e+09
dynamic,39900,1.57076e+11,1.15709e+09
planet,39960,1.49595e+11,1.19e+09
dynamic,39960,1.57076e+11,1.15883e+09
planet,40020,1.49595e+11,1.19178e+09
dynamic,40020,1.57076e+11,1.16057e+09
planet,40080,1.49595e+11,1.19357e+09
dynamic,40080,1.57076e+11,1.16231e+09
planet,40140,1.49595e+11,1.19536e+09
dynamic,40140,1.57076e+11,1.16405e+09
planet,40200,1.49595e+11,1.19714e+09
dynamic,40200,1.57076e+11,1.16579e+09
planet,40260,1.49595e+11,1.19893e+09
dynamic,40260,1.57076e+11,1.16753e+09
planet,40320,1.49595e+11,1.20072e+09
dynamic,40320,1.57076e+11,1.16927e+09
planet,40380,1.49595e+11,1.2025e+09
dynamic,40380,1.57076e+11,1.17101e+09
planet,40440,1.49595e+11,1.20429e+09
dynamic,40440,1.57076e+11,1.17275e+09
planet,40500,1.49595e+11,1.20608e+09
dynamic,40500,1.57076e+11,1.17449e+09
planet,40560,1.49595e+11,1.20786e+09
dynamic,40560,1.57076e+11,1.17623e+09
planet,40620,1.49595e+11,1.20965e+09
dynamic,40620,1.57076e+11,1.17797e+09
planet,40680,1.49595e+11,1.21144e+09
dynamic,40680,1.57076e+11,1.17971e+09
planet,40740,1.49595e+11,1.21322e+09
dynamic,40740,1.57076e+11,1.18145e+09
planet,40800,1.49595e+11,1.21501e+09
dynamic,40800,1.57076e+11,1.18319e+09
planet,40860,1.49595e+11,1.2168e+09
dynamic,40860,1.57076e+11,1.18493e+09
planet,40920,1.49595e+11,1.21858e+09
dynamic,40920,1.57075e+11,1.18667e+09
planet,40980,1.49595e+11,1.22037e+09
dynamic,40980,1.57075e+11,1.18841e+09
planet,41040,1.49595e+11,1.22216e+09
dynamic,41040,1.57075e+11,1.19015e+09
planet,41100,1.49595e+11,1.22394e+09
dynamic,41100,1.57075e+11,1.19189e+09
planet,41160,1.49595e+11,1.22573e+09
dynamic,41160,1.57075e+11,1.19363e+09
planet,41220,1.49595e+11,1.22752e+09
dynamic,41220,1.57075e+11,1.19537e+09
planet,41280,1.49595e+11,1.2293e+09
dynamic,41280,1.57075e+11,1.19711e+09
planet,41340,1.49595e+11,1.23109e+09
dynamic,41340,1.57075e+11,1.19885e+09
planet,41400,1.49595e+11,1.23288e+09
dynamic,41400,1.57075e+11,1.20059e+09
planet,41460,1.49595e+11,1.23466e+09
dynamic,41460,1.57075e+11,1.20233e+09
planet,41520,1.49595e+11,1.23645e+09
dynamic,41520,1.57075e+11,1.20407e+09
planet,41580,1.49595e+11,1.23824e+09
dynamic,41580,1.57075e+11,1.20581e+09
planet,41640,1.49595e+11,1.24002e+09
dynamic,41640,1.57075e+11,1.20755e+09
planet,41700,1.49595e+11,1.24181e+09
dynamic,41700,1.57075e+11,1.20929e+09
planet,41760,1.49595e+11,1.2436e+09
dynamic,41760,1.57075e+11,1.21103e+09
planet,41820,1.49595e+11,1.24539e+09
dynamic,41820,1.57075e+11,1.21277e+09
planet,41880,1.49595e+11,1.24717e+09
dynamic,41880,1.57075e+11,1.21451e+09
planet,41940,1.49595e+11,1.24896e+09
dynamic,41940,1.57075e+11,1.21625e+09
planet,42000,1.49595e+11,1.25075e+09
dynamic,42000,1.57075e+11,1.21799e+09
planet,42060,1.49595e+11,1.25253e+09
dynamic,42060,1.57075e+11,1.21973e+09
planet,42120,1.49595e+11,1.25432e+09
dynamic,42120,1.57075e+11,1.22147e+09
planet,42180,1.49595e+11,1.25611e+09
dynamic,42180,1.57075e+11,1.22321e+09
planet,42240,1.49595e+11,1.25789e+09
dynamic,42240,1.57075e+11,1.22495e+09
planet,42300,1.49595e+11,1.25968e+09
dynamic,42300,1.57075e+11,1.22669e+09
planet,42360,1.49595e+11,1.26147e+09
dynamic,42360,1.57075e+11,1.22843e+09
planet,42420,1.49595e+11,1.26325e+09
dynamic,42420,1.57075e+11,1.23017e+09
planet,42480,1.49595e+11,1.26504e+09
dynamic,42480,1.57075e+11,1.23191e+09
planet,42540,1.49595e+11,1.26683e+09
dynamic,42540,1.57075e+11,1.23365e+09
planet,42600,1.49595e+11,1.26861e+09
dynamic,42600,1.57075e+11,1.23539e+09
planet,42660,1.49595e+11,1.2704e+09
dynamic,42660,1.57075e+11,1.23713e+09
planet,42720,1.49595e+11,1.27219e+09
dynamic,42720,1.57075e+11,1.23887e+09
planet,42780,1.49595e+11,1.27397e+09
dynamic,42780,1.57075e+11,1.24061e+09
planet,42840,1.49595e+11,1.27576e+09
dynamic,42840,1.57075e+11,1.24235e+09
planet,42900,1.49595e+11,1.27755e+09
dynamic,42900,1.57075e+11,1.24409e+09
planet,42960,1.49595e+11,1.27933e+09
dynamic,42960,1.57075e+11,1.24583e+09
planet,43020,1.49595e+11,1.28112e+09
dynamic,43020,1.57075e+11,1.24757e+09
planet,43080,1.49594e+11,1.28291e+09
dynamic,43080,1.57075e+11,1.24931e+09
planet,43140,1.49594e+11,1.28469e+09
dynamic,43140,1.57075e+11,1.25105e+09
planet,43200,1.49594e+11,1.28648e+09
dynamic,43200,1.57075e+11,1.25279e+09
planet,43260,1.49594e+11,1.28827e+09
dynamic,43260,1.57075e+11,1.25453e+09
planet,43320,1.49594e+11,1.29005e+09
dynamic,43320,1.57075e+11,1.25627e+09
planet,43380,1.49594e+11,1.29184e+09
dynamic,43380,1.57075e+11,1.25801e+09
planet,43440,1.49594e+11,1.29363e+09
dynamic,43440,1.57075e+11,1.25975e+09
planet,43500,1.49594e+11,1.29541e+09
dynamic,43500,1.57075e+11,1.26149e+09
planet,43560,1.49594e+11,1.2972e+09
dynamic,43560,1.57075e+11,1.26323e+09
planet,43620,1.49594e+11,1.29899e+09
dynamic,43620,1.57075e+11,1.26497e+09
planet,43680,1.49594e+11,1.30077e+09
dynamic,43680,1.57075e+11,1.26671e+09
planet,43740,1.49594e+11,1.30256e+09
dynamic,43740,1.57075e+11,1.26845e+09
planet,43800,1.49594e+11,1.30435e+09
dynamic,43800,1.57075e+11,1.27019e+09
planet,43860,1.49594e+11,1.30613e+09
dynamic,43860,1.57075e+11,1.27193e+09
planet,43920,1.49594e+11,1.30792e+09
dynamic,43920,1.57075e+11,1.27367e+09
planet,43980,1.49594e+11,1.30971e+09
dynamic,43980,1.57075e+11,1.27541e+09
planet,44040,1.49594e+11,1.31149e+09
dynamic,44040,1.57075e+11,1.27715e+09
planet,44100,1.49594e+11,1.31328e+09
dynamic,44100,1.57075e+11,1.27889e+09
planet,44160,1.49594e+11,1.31507e+09
dynamic,44160,1.57075e+11,1.28063e+09
planet,44220,1.49594e+11,1.31685e+09
dynamic,44220,1.57075e+11,1.28237e+09
planet,44280,1.49594e+11,1.31864e+09
dynamic,44280,1.57075e+11,1.28411e+09
planet,44340,1.49594e+11,1.32043e+09
dynamic,44340,1.57075e+11,1.28585e+09
planet,44400,1.49594e+11,1.32221e+09
dynamic,44400,1.57075e+11,1.28759e+09
planet,44460,1.49594e+11,1.324e+09
dynamic,44460,1.57075e+11,1.28933e+09
planet,44520,1.49594e+11,1.32579e+09
dynamic,44520,1.57075e+11,1.29107e+09
planet,44580,1.49594e+11,1.32757e+09
dynamic,44580,1.57075e+11,1.29281e+09
planet,44640,1.49594e+11,1.32936e+09
dynamic,44640,1.57075e+11,1.29455e+09
planet,44700,1.49594e+11,1.33115e+09
dynamic,44700,1.57075e+11,1.29629e+09
planet,44760,1.49594e+11,1.33294e+09
dynamic,44760,1.57075e+11,1.29803e+09
planet,44820,1.49594e+11,1.33472e+09
dynamic,44820,1.57075e+11,1.29977e+09
planet,44880,1.49594e+11,1.33651e+09
dynamic,44880,1.57075e+11,1.30151e+09
planet,44940,1.49594e+11,1.3383e+09
dynamic,44940,1.57075e+11,1.30324e+09
planet,45000,1.49594e+11,1.34008e+09
dynamic,45000,1.57075e+11,1.30498e+09
planet,45060,1.49594e+11,1.34187e+09
dynamic,45060,1.57075e+11,1.30672e+09
planet,45120,1.49594e+11,1.34366e+09
dynamic,45120,1.57075e+11,1.30846e+09
planet,45180,1.49594e+11,1.34544e+09
dynamic,45180,1.57075e+11,1.3102e+09
planet,45240,1.49594e+11,1.34723e+09
dynamic,45240,1.57074e+11,1.31194e+09
planet,45300,1.49594e+11,1.34902e+09
dynamic,45300,1.57074e+11,1.31368e+09
planet,45360,1.49594e+11,1.3508e+09
dynamic,45360,1.57074e+11,1.31542e+09
planet,45420,1.49594e+11,1.35259e+09
dynamic,45420,1.57074e+11,1.31716e+09
planet,45480,1.49594e+11,1.35438e+09
dynamic,45480,1.57074e+11,1.3189e+09
planet,45540,1.49594e+11,1.35616e+09
dynamic,45540,1.57074e+11,1.32064e+09
planet,45600,1.49594e+11,1.35795e+09
dynamic,45600,1.57074e+11,1.32238e+09
planet,45660,1.49594e+11,1.35974e+09
dynamic,45660,1.57074e+11,1.32412e+09
planet,45720,1.49594e+11,1.36152e+09
dynamic,45720,1.57074e+11,1.32586e+09
planet,45780,1.49594e+11,1.36331e+09
dynamic,45780,1.57074e+11,1.3276e+09
planet,45840,1.49594e+11,1.3651e+09
dynamic,45840,1.57074e+11,1.32934e+09
planet,45900,1.49594e+11,1.36688e+09
dynamic,45900,1.57074e+11,1.33108e+09
planet,45960,1.49594e+11,1.36867e+09
dynamic,45960,1.57074e+11,1.33282e+09
planet,46020,1.49594e+11,1.37046e+09
dynamic,46020,1.57074e+11,1.33456e+09
planet,46080,1.49594e+11,1.37224e+09
dynamic,46080,1.57074e+11,1.3363e+09
planet,46140,1.49594e+11,1.37403e+09
dynamic,46140,1.57074e+11,1.33804e+09
planet,46200,1.49594e+11,1.37582e+09
dynamic,46200,1.57074e+11,1.33978e+09
planet,46260,1.49594e+11,1.3776e+09
dynamic,46260,1.57074e+11,1.34152e+09
planet,46320,1.49594e+11,1.37939e+09
dynamic,46320,1.57074e+11,1.34326e+09
planet,46380,1.49594e+11,1.38118e+09
dynamic,46380,1.57074e+11,1.345e+09
planet,46440,1.49594e+11,1.38296e+09
dynamic,46440,1.57074e+11,1.34674e+09
planet,46500,1.49594e+11,1.38475e+09
dynamic,46500,1.57074e+11,1.34848e+09
planet,46560,1.49594e+11,1.38654e+09
dynamic,46560,1.57074e+11,1.35022e+09
planet,46620,1.49594e+11,1.38832e+09
dynamic,46620,1.57074e+11,1.35196e+09
planet,46680,1.49594e+11,1.39011e+09
dynamic,46680,1.57074e+11,1.3537e+09
planet,46740,1.49594e+11,1.3919e+09
dynamic,46740,1.57074e+11,1.35544e+09
planet,46800,1.49593e+11,1.39368e+09
dynamic,46800,1.57074e+11,1.35718e+09
planet,46860,1.49593e+11,1.39547e+09
dynamic,46860,1.57074e+11,1.35892e+09
planet,46920,1.49593e+11,1.39726e+09
dynamic,46920,1.57074e+11,1.36066e+09
planet,46980,1.49593e+11,1.39904e+09
dynamic,46980,1.57074e+11,1.3624e+09
planet,47040,1.49593e+11,1.40083e+09
dynamic,47040,1.57074e+11,1.36414e+09
planet,47100,1.49593e+11,1.40262e+09
dynamic,47100,1.57074e+11,1.36588e+09
planet,47160,1.49593e+11,1.4044e+09
dynamic,47160,1.57074e+11,1.36762e+09
planet,47220,1.49593e+11,1.40619e+09
dynamic,47220,1.57074e+11,1.36936e+09
planet,47280,1.49593e+11,1.40798e+09
dynamic,47280,1.57074e+11,1.3711e+09
planet,47340,1.49593e+11,1.40976e+09
dynamic,47340,1.57074e+11,1.37284e+09
planet,47400,1.49593e+11,1.41155e+09
dynamic,47400,1.57074e+11,1.37458e+09
planet,47460,1.49593e+11,1.41334e+09
dynamic,47460,1.57074e+11,1.37632e+09
planet,47520,1.49593e+11,1.41512e+09
dynamic,47520,1.57074e+11,1.37806e+09
planet,47580,1.49593e+11,1.41691e+09
dynamic,47580,1.57074e+11,1.3798e+09
planet,47640,1.49593e+11,1.4187e+09
dynamic,47640,1.57074e+11,1.38154e+09
planet,47700,1.49593e+11,1.42048e+09
dynamic,47700,1.57074e+11,1.38328e+09
planet,47760,1.49593e+11,1.42227e+09
dynamic,47760,1.57074e+11,1.38502e+09
planet,47820,1.49593e+11,1.42406e+09
dynamic,47820,1.57074e+11,1.38676e+09
planet,47880,1.49593e+11,1.42584e+09
dynamic,47880,1.57074e+11,1.3885e+09
planet,47940,1.49593e+11,1.42763e+09
dynamic,47940,1.57074e+11,1.39024e+09
planet,48000,1.49593e+11,1.42942e+09
dynamic,48000,1.57074e+11,1.39198e+09
planet,48060,1.49593e+11,1.4312e+09
dynamic,48060,1.57074e+11,1.39372e+09
planet,48120,1.49593e+11,1.43299e+09
dynamic,48120,1.57074e+11,1.39546e+09
planet,48180,1.49593e+11,1.43478e+09
dynamic,48180,1.57074e+11,1.3972e+09
planet,48240,1.49593e+11,1.43657e+09
dynamic,48240,1.57074e+11,1.39894e+09
planet,48300,1.49593e+11,1.43835e+09
dynamic,48300,1.57074e+11,1.40068e+09
planet,48360,1.49593e+11,1.44014e+09
dynamic,48360,1.57074e+11,1.40242e+09
planet,48420,1.49593e+11,1.44193e+09
dynamic,48420,1.57074e+11,1.40416e+09
planet,48480,1.49593e+11,1.44371e+09
dynamic,48480,1.57074e+11,1.4059e+09
planet,48540,1.49593e+11,1.4455e+09
dynamic,48540,1.57074e+11,1.40764e+09
planet,48600,1.49593e+11,1.44729e+09
dynamic,48600,1.57074e+11,1.40938e+09
planet,48660,1.49593e+11,1.44907e+09
dynamic,48660,1.57074e+11,1.41112e+09
planet,48720,1.49593e+11,1.45086e+09
dynamic,48720,1.57074e+11,1.41286e+09
planet,48780,1.49593e+11,1.45265e+09
dynamic,48780,1.57074e+11,1.4146e+09
planet,48840,1.49593e+11,1.45443e+09
dynamic,48840,1.57074e+11,1.41634e+09
planet,48900,1.49593e+11,1.45622e+09
dynamic,48900,1.57074e+11,1.41808e+09
planet,48960,1.49593e+11,1.45801e+09
dynamic,48960,1.57074e+11,1.41982e+09
planet,49020,1.49593e+11,1.45979e+09
dynamic,49020,1.57074e+11,1.42156e+09
planet,49080,1.49593e+11,1.46158e+09
dynamic,49080,1.57074e+11,1.4233e+09
planet,49140,1.49593e+11,1.46337e+09
dynamic,49140,1.57073e+11,1.42504e+09
planet,49200,1.49593e+11,1.46515e+09
dynamic,49200,1.57073e+11,1.42678e+09
planet,49260,1.49593e+11,1.46694e+09
dynamic,49260,1.57073e+11,1.42852e+09
planet,49320,1.49593e+11,1.46873e+09
dynamic,49320,1.57073e+11,1.43026e+09
planet,49380,1.49593e+11,1.47051e+09
dynamic,49380,1.57073e+11,1.432e+09
planet,49440,1.49593e+11,1.4723e+09
dynamic,49440,1.57073e+11,1.43374e+09
planet,49500,1.49593e+11,1.47409e+09
dynamic,49500,1.57073e+11,1.43548e+09
planet,49560,1.49593e+11,1.47587e+09
dynamic,49560,1.57073e+11,1.43722e+09
planet,49620,1.49593e+11,1.47766e+09
dynamic,49620,1.57073e+11,1.43896e+09
planet,49680,1.49593e+11,1.47945e+09
dynamic,49680,1.57073e+11,1.4407e+09
planet,49740,1.49593e+11,1.48123e+09
dynamic,49740,1.57073e+11,1.44244e+09
planet,49800,1.49593e+11,1.48302e+09
dynamic,49800,1.57073e+11,1.44418e+09
planet,49860,1.49593e+11,1.48481e+09
dynamic,49860,1.57073e+11,1.44592e+09
planet,49920,1.49593e+11,1.48659e+09
dynamic,49920,1.57073e+11,1.44766e+09
planet,49980,1.49593e+11,1.48838e+09
dynamic,49980,1.57073e+11,1.4494e+09
planet,50040,1.49593e+11,1.49017e+09
dynamic,50040,1.57073e+11,1.45114e+09
planet,50100,1.49593e+11,1.49195e+09
dynamic,50100,1.57073e+11,1.45288e+09
planet,50160,1.49593e+11,1.49374e+09
dynamic,50160,1.57073e+11,1.45462e+09
planet,50220,1.49593e+11,1.49553e+09
dynamic,50220,1.57073e+11,1.45636e+09
planet,50280,1.49592e+11,1.49731e+09
dynamic,50280,1.57073e+11,1.4581e+09
planet,50340,1.49592e+11,1.4991e+09
dynamic,50340,1.57073e+11,1.45984e+09
planet,50400,1.49592e+11,1.50089e+09
dynamic,50400,1.57073e+11,1.46158e+09
planet,50460,1.49592e+11,1.50267e+09
dynamic,50460,1.57073e+11,1.46332e+09
planet,50520,1.49592e+11,1.50446e+09
dynamic,50520,1.57073e+11,1.46506e+09
planet,50580,1.49592e+11,1.50625e+09
dynamic,50580,1.57073e+11,1.4668e+09
planet,50640,1.49592e+11,1.50803e+09
dynamic,50640,1.57073e+11,1.46854e+09
planet,50700,1.49592e+11,1.50982e+09
dynamic,50700,1.57073e+11,1.47028e+09
planet,50760,1.49592e+11,1.51161e+09
dynamic,50760,1.57073e+11,1.47202e+09
planet,50820,1.49592e+11,1.51339e+09
dynamic,50820,1.57073e+11,1.47376e+09
planet,50880,1.49592e+11,1.51518e+09
dynamic,50880,1.57073e+11,1.4755e+09
planet,50940,1.49592e+11,1.51697e+09
dynamic,50940,1.57073e+11,1.47724e+09
planet,51000,1.49592e+11,1.51875e+09
dynamic,51000,1.57073e+11,1.47898e+09
planet,51060,1.49592e+11,1.52054e+09
dynamic,51060,1.57073e+11,1.48072e+09
planet,51120,1.49592e+11,1.52233e+09
dynamic,51120,1.57073e+11,1.48246e+09
planet,51180,1.49592e+11,1.52411e+09
dynamic,51180,1.57073e+11,1.4842e+09
planet,51240,1.49592e+11,1.5259e+09
dynamic,51240,1.57073e+11,1.48594e+09
planet,51300,1.49592e+11,1.52769e+09
dynamic,51300,1.57073e+11,1.48768e+09
planet,51360,1.49592e+11,1.52947e+09
dynamic,51360,1.57073e+11,1.48942e+09
planet,51420,1.49592e+11,1.53126e+09
dynamic,51420,1.57073e+11,1.49116e+09
planet,51480,1.49592e+11,1.53305e+09
dynamic,51480,1.57073e+11,1.4929e+09
planet,51540,1.49592e+11,1.53483e+09
dynamic,51540,1.57073e+11,1.49464e+09
planet,51600,1.49592e+11,1.53662e+09
dynamic,51600,1.57073e+11,1.49638e+09
planet,51660,1.49592e+11,1.53841e+09
dynamic,51660,1.57073e+11,1.49812e+09
planet,51720,1.49592e+11,1.54019e+09
dynamic,51720,1.57073e+11,1.49986e+09
planet,51780,1.49592e+11,1.54198e+09
dynamic,51780,1.57073e+11,1.5016e+09
planet,51840,1.49592e+11,1.54377e+09
dynamic,51840,1.57073e+11,1.50334e+09
planet,51900,1.49592e+11,1.54555e+09
dynamic,51900,1.57073e+11,1.50508e+09
planet,51960,1.49592e+11,1.54734e+09
dynamic,51960,1.57073e+11,1.50682e+09
planet,52020,1.49592e+11,1.54913e+09
dynamic,52020,1.57073e+11,1.50856e+09
planet,52080,1.49592e+11,1.55091e+09
dynamic,52080,1.57073e+11,1.5103e+09
planet,52140,1.49592e+11,1.5527e+09
dynamic,52140,1.57073e+11,1.51204e+09
planet,52200,1.49592e+11,1.55449e+09
dynamic,52200,1.57073e+11,1.51378e+09
planet,52260,1.49592e+11,1.55627e+09
dynamic,52260,1.57073e+11,1.51552e+09
planet,52320,1.49592e+11,1.55806e+09
dynamic,52320,1.57073e+11,1.51726e+09
planet,52380,1.49592e+11,1.55985e+09
dynamic,52380,1.57073e+11,1.519e+09
planet,52440,1.49592e+11,1.56163e+09
dynamic,52440,1.57073e+11,1.52074e+09
planet,52500,1.49592e+11,1.56342e+09
dynamic,52500,1.57073e+11,1.52248e+09
planet,52560,1.49592e+11,1.56521e+09
dynamic,52560,1.57073e+11,1.52422e+09
planet,52620,1.49592e+11,1.56699e+09
dynamic,52620,1.57073e+11,1.52596e+09
planet,52680,1.49592e+11,1.56878e+09
dynamic,52680,1.57073e+11,1.5277e+09
planet,52740,1.49592e+11,1.57057e+09
dynamic,52740,1.57073e+11,1.52944e+09
planet,52800,1.49592e+11,1.57236e+09
dynamic,52800,1.57072e+11,1.53118e+09
planet,52860,1.49592e+11,1.57414e+09
dynamic,52860,1.57072e+11,1.53292e+09
planet,52920,1.49592e+11,1.57593e+09
dynamic,52920,1.57072e+11,1.53466e+09
planet,52980,1.49592e+11,1.57772e+09
dynamic,52980,1.57072e+11,1.5364e+09
planet,53040,1.49592e+11,1.5795e+09
dynamic,53040,1.57072e+11,1.53814e+09
planet,53100,1.49592e+11,1.58129e+09
dynamic,53100,1.57072e+11,1.53988e+09
planet,53160,1.49592e+11,1.58308e+09
dynamic,53160,1.57072e+11,1.54162e+09
planet,53220,1.49592e+11,1.58486e+09
dynamic,53220,1.57072e+11,1.54336e+09
planet,53280,1.49592e+11,1.58665e+09
dynamic,53280,1.57072e+11,1.54509e+09
planet,53340,1.49592e+11,1.58844e+09
dynamic,53340,1.57072e+11,1.54683e+09
planet,53400,1.49592e+11,1.59022e+09
dynamic,53400,1.57072e+11,1.54857e+09
planet,53460,1.49592e+11,1.59201e+09
dynamic,53460,1.57072e+11,1.55031e+09
planet,53520,1.49591e+11,1.5938e+09
dynamic,53520,1.57072e+11,1.55205e+09
planet,53580,1.49591e+11,1.59558e+09
dynamic,53580,1.57072e+11,1.55379e+09
planet,53640,1.49591e+11,1.59737e+09
dynamic,53640,1.57072e+11,1.55553e+09
planet,53700,1.49591e+11,1.59916e+09
dynamic,53700,1.57072e+11,1.55727e+09
planet,53760,1.49591e+11,1.60094e+09
dynamic,53760,1.57072e+11,1.55901e+09
planet,53820,1.49591e+11,1.60273e+09
dynamic,53820,1.57072e+11,1.56075e+09
planet,53880,1.49591e+11,1.60452e+09
dynamic,53880,1.57072e+11,1.56249e+09
planet,53940,1.49591e+11,1.6063e+09
dynamic,53940,1.57072e+11,1.56423e+09
planet,54000,1.49591e+11,1.60809e+09
dynamic,54000,1.57072e+11,1.56597e+09
planet,54060,1.49591e+11,1.60988e+09
dynamic,54060,1.57072e+11,1.56771e+09
planet,54120,1.49591e+11,1.61166e+09
dynamic,54120,1.57072e+11,1.56945e+09
planet,54180,1.49591e+11,1.61345e+09
dynamic,54180,1.57072e+11,1.57119e+09
planet,54240,1.49591e+11,1.61524e+09
dynamic,54240,1.57072e+11,1.57293e+09
planet,54300,1.49591e+11,1.61702e+09
dynamic,54300,1.57072e+11,1.57467e+09
planet,54360,1.49591e+11,1.61881e+09
dynamic,54360,1.57072e+11,1.57641e+09
planet,54420,1.49591e+11,1.6206e+09
dynamic,54420,1.57072e+11,1.57815e+09
planet,54480,1.49591e+11,1.62238e+09
dynamic,54480,1.57072e+11,1.57989e+09
planet,54540,1.49591e+11,1.62417e+09
dynamic,54540,1.57072e+11,1.58163e+09
planet,54600,1.49591e+11,1.62596e+09
dynamic,54600,1.57072e+11,1.58337e+09
planet,54660,1.49591e+11,1.62774e+09
dynamic,54660,1.57072e+11,1.58511e+09
planet,54720,1.49591e+11,1.62953e+09
dynamic,54720,1.57072e+11,1.58685e+09
planet,54780,1.49591e+11,1.63132e+09
dynamic,54780,1.57072e+11,1.58859e+09
planet,54840,1.49591e+11,1.6331e+09
dynamic,54840,1.57072e+11,1.59033e+09
planet,54900,1.49591e+11,1.63489e+09
dynamic,54900,1.57072e+11,1.59207e+09
planet,54960,1.49591e+11,1.63668e+09
dynamic,54960,1.57072e+11,1.59381e+09
planet,55020,1.49591e+11,1.63846e+09
dynamic,55020,1.57072e+11,1.59555e+09
planet,55080,1.49591e+11,1.64025e+09
